"term","class","weight"
"thank everyone","INTENSITY_AVG","-0.0203176025949"
"holy","INTENSITY_AVG","0.125855851446"
"relax","INTENSITY_AVG","0.00794116763554"
"haha","INTENSITY_AVG","0.0290085082628"
"hurt","INTENSITY_AVG","0.0246868945032"
"phone","INTENSITY_AVG","0.0164083873089"
"warm","INTENSITY_AVG","-0.00690635303647"
"90","INTENSITY_AVG","0.00256527822509"
"hole","INTENSITY_AVG","0.0063996677355"
"hold","INTENSITY_AVG","0.00903638246193"
"you think","INTENSITY_AVG","0.0063156826567"
"must","INTENSITY_AVG","0.0625946654159"
"me","INTENSITY_AVG","0.0303725684672"
"te","INTENSITY_AVG","-0.000309719966129"
"word","INTENSITY_AVG","0.0339589050956"
"room","INTENSITY_AVG","0.00106219339055"
"mo","INTENSITY_AVG","0.0155808387881"
"work","INTENSITY_AVG","-0.0593167120092"
"mi","INTENSITY_AVG","0.000532163126826"
"thank you","INTENSITY_AVG","0.00353144516584"
"movies","INTENSITY_AVG","-0.0122913287974"
"first time","INTENSITY_AVG","0.0114874088402"
"ms","INTENSITY_AVG","0.0180288639852"
"mr","INTENSITY_AVG","-0.0220118363593"
"my","INTENSITY_AVG","0.0315593498541"
"my new","INTENSITY_AVG","0.0603553765651"
"to stay","INTENSITY_AVG","-0.0109079736375"
"people that","INTENSITY_AVG","0.0027379601174"
"it's not","INTENSITY_AVG","-0.0250161621881"
"give","INTENSITY_AVG","-0.0367240397415"
"the snow","INTENSITY_AVG","-0.00107614421998"
"can be","INTENSITY_AVG","0.0249572066644"
"honey","INTENSITY_AVG","-0.0239861635111"
"farmville","INTENSITY_AVG","0.0183382347438"
"want","INTENSITY_AVG","0.00138671406536"
"i hope","INTENSITY_AVG","0.0384639962698"
"times","INTENSITY_AVG","-0.0243376469233"
"end","INTENSITY_AVG","-0.0587407523693"
"turn","INTENSITY_AVG","0.0124750443563"
"to keep","INTENSITY_AVG","-0.0381827182367"
"is having","INTENSITY_AVG","0.0124763108188"
"song","INTENSITY_AVG","-0.0136694145458"
"going to","INTENSITY_AVG","0.0948360567024"
"happy birthday","INTENSITY_AVG","-0.0510694452459"
"how","INTENSITY_AVG","-0.0212831712262"
"amazing","INTENSITY_AVG","0.0862875908202"
"trip to","INTENSITY_AVG","-0.0162124902096"
"answer","INTENSITY_AVG","0.0205218532129"
":( (","INTENSITY_AVG","0.00571300242374"
"beach","INTENSITY_AVG","-0.00557365005388"
"pizza","INTENSITY_AVG","0.0188753046281"
"bday","INTENSITY_AVG","0.0236458580587"
"after","INTENSITY_AVG","0.0027962871163"
"wrong","INTENSITY_AVG","0.00270397324666"
"lay","INTENSITY_AVG","-0.00895567433512"
"law","INTENSITY_AVG","0.0227142399161"
"you can","INTENSITY_AVG","0.0199607067873"
"i hate","INTENSITY_AVG","0.0526432921868"
"third","INTENSITY_AVG","-0.0191367150039"
"appreciate","INTENSITY_AVG","-0.0193951743278"
"lost","INTENSITY_AVG","-0.0434302699209"
"the middle","INTENSITY_AVG","0.00838607135437"
"green","INTENSITY_AVG","0.00563720821586"
"keeps","INTENSITY_AVG","0.000189138219637"
"worst","INTENSITY_AVG","0.0213689667281"
"order","INTENSITY_AVG","0.0112521602822"
"wind","INTENSITY_AVG","-0.00178913619263"
"wine","INTENSITY_AVG","0.00623648031004"
"office","INTENSITY_AVG","-0.00816832864937"
"over","INTENSITY_AVG","-0.00678177060495"
"fall","INTENSITY_AVG","-0.00818020938739"
"guess i","INTENSITY_AVG","-0.000402904744273"
"it's time","INTENSITY_AVG","-0.0020536285567"
"are not","INTENSITY_AVG","0.0548877850314"
"so happy","INTENSITY_AVG","0.0317410149902"
"before","INTENSITY_AVG","-0.00206433338251"
"the wind","INTENSITY_AVG","-0.000454848733728"
"take it","INTENSITY_AVG","-0.0219856170135"
"fit","INTENSITY_AVG","-0.0233021474149"
"somewhere","INTENSITY_AVG","-0.0154264067128"
"my mind","INTENSITY_AVG","-0.00390418383714"
"fix","INTENSITY_AVG","-0.0128843106842"
",","INTENSITY_AVG","-0.0711715253033"
"writing","INTENSITY_AVG","-0.00497948700778"
"better","INTENSITY_AVG","-0.0496656240097"
"most of","INTENSITY_AVG","-0.00921894573828"
"weeks","INTENSITY_AVG","0.0226028122468"
"then","INTENSITY_AVG","0.0201536732353"
"them","INTENSITY_AVG","0.0282002634097"
"a smile","INTENSITY_AVG","-0.0597954433789"
"to do","INTENSITY_AVG","0.0246755139227"
"workout","INTENSITY_AVG","-0.001173326064"
"safe","INTENSITY_AVG","-0.0156258693277"
"we'll","INTENSITY_AVG","0.0241729349586"
"as your","INTENSITY_AVG","0.00112385513985"
"break","INTENSITY_AVG","0.00927905371052"
"band","INTENSITY_AVG","0.0244028078438"
"the lord","INTENSITY_AVG","-0.0147249706439"
"is always","INTENSITY_AVG","-0.0136704433802"
"they","INTENSITY_AVG","0.0995107921411"
"one","INTENSITY_AVG","-0.0439032325795"
"bank","INTENSITY_AVG","0.00920164652487"
"is finally","INTENSITY_AVG","0.0148871367709"
"i've been","INTENSITY_AVG","-0.0138024454706"
"l","INTENSITY_AVG","-0.00647689796651"
"a lot","INTENSITY_AVG","-0.0318394881747"
"a job","INTENSITY_AVG","0.021845421286"
"each","INTENSITY_AVG","-0.0272444990863"
"went","INTENSITY_AVG","-0.0206526046304"
"side","INTENSITY_AVG","0.00893865738217"
"mean","INTENSITY_AVG","-0.0340029130203"
"my profile","INTENSITY_AVG","-0.0166291740471"
"look at","INTENSITY_AVG","-0.040321892742"
"forgot","INTENSITY_AVG","0.00221748599537"
"make me","INTENSITY_AVG","0.0172114964118"
"saturday","INTENSITY_AVG","-0.0234777535592"
"have a","INTENSITY_AVG","-0.00568016508707"
"driving","INTENSITY_AVG","0.0210640606141"
"god","INTENSITY_AVG","0.0684997630624"
"they have","INTENSITY_AVG","0.00166443889049"
"thank u","INTENSITY_AVG","0.0132299426138"
"can't wait","INTENSITY_AVG","0.047960889695"
"nite","INTENSITY_AVG","-0.0197793884299"
"got","INTENSITY_AVG","0.0685237308714"
"the fact","INTENSITY_AVG","-0.00831563108861"
"could be","INTENSITY_AVG","-0.00449708309633"
"turning","INTENSITY_AVG","0.00264287764246"
"the rain","INTENSITY_AVG","0.00920054678382"
"you're","INTENSITY_AVG","-0.0342314491291"
"given","INTENSITY_AVG","-0.0218362783404"
"free","INTENSITY_AVG","0.0191997488892"
"rain","INTENSITY_AVG","0.0281180464873"
"does not","INTENSITY_AVG","-0.0173256065997"
"wanted","INTENSITY_AVG","-0.0467427479676"
"no more","INTENSITY_AVG","-0.0135467558595"
"ate","INTENSITY_AVG","-0.0186116534689"
"starts","INTENSITY_AVG","-0.0376494410599"
"change your","INTENSITY_AVG","-0.00380209746277"
"to tell","INTENSITY_AVG","-0.000687119199526"
"messages","INTENSITY_AVG","-0.0354139598085"
"days","INTENSITY_AVG","-0.0478652769727"
"to find","INTENSITY_AVG","0.033113237967"
"this year","INTENSITY_AVG","0.0110740459087"
"fuckin","INTENSITY_AVG","0.0473342108687"
"everyone who","INTENSITY_AVG","0.0110954214238"
"already","INTENSITY_AVG","-0.0463362471749"
"grade","INTENSITY_AVG","0.000473607768999"
"fantasy","INTENSITY_AVG","0.000548739374964"
":) :)","INTENSITY_AVG","0.0569785649972"
"another","INTENSITY_AVG","-0.0295439522562"
"im not","INTENSITY_AVG","-0.00437740529612"
"to change","INTENSITY_AVG","0.0132738110674"
"all those","INTENSITY_AVG","0.00820021322471"
"i saw","INTENSITY_AVG","0.0124009899188"
"top","INTENSITY_AVG","-0.057413477605"
"girls","INTENSITY_AVG","-0.020058317711"
"needed","INTENSITY_AVG","-0.00196755078333"
"too","INTENSITY_AVG","-0.062694487815"
"tom","INTENSITY_AVG","-0.00291514306083"
"john","INTENSITY_AVG","-0.012920536445"
"dogs","INTENSITY_AVG","-0.00818552339224"
"listen","INTENSITY_AVG","-0.0156490214816"
"anyone know","INTENSITY_AVG","-0.0247877255034"
"you know","INTENSITY_AVG","-0.00212590088895"
"part of","INTENSITY_AVG","0.0286906854925"
"gym","INTENSITY_AVG","-0.00635671979122"
"took","INTENSITY_AVG","0.0497708695989"
"love u","INTENSITY_AVG","-0.0096865000488"
"a little","INTENSITY_AVG","-0.0264310937212"
"live in","INTENSITY_AVG","-0.000465073226807"
"tree","INTENSITY_AVG","0.00524565529205"
"which is","INTENSITY_AVG","0.003194495484"
"project","INTENSITY_AVG","0.0146782296418"
"matter","INTENSITY_AVG","0.0377585851035"
"classes","INTENSITY_AVG","0.00985256123535"
"feeling","INTENSITY_AVG","-0.0147998746934"
"is wondering","INTENSITY_AVG","0.00961306191321"
"a week","INTENSITY_AVG","0.0112754042837"
"of our","INTENSITY_AVG","-0.00862519234032"
"ran","INTENSITY_AVG","-0.00402670520032"
"mind","INTENSITY_AVG","-0.049571277003"
"mine","INTENSITY_AVG","-0.0122938066228"
"spent","INTENSITY_AVG","0.0342089063054"
"talking","INTENSITY_AVG","-0.0343666765934"
"seen","INTENSITY_AVG","0.00792046385519"
"seem","INTENSITY_AVG","-0.0315815226358"
"my own","INTENSITY_AVG","0.0164476007647"
"strength","INTENSITY_AVG","-0.0161078931941"
"please help","INTENSITY_AVG","0.00783469761275"
"no longer","INTENSITY_AVG","-0.00164442546286"
"-","INTENSITY_AVG","-0.153588308385"
"snow","INTENSITY_AVG","-0.012148207511"
"talk to","INTENSITY_AVG","-0.0507741601948"
"that was","INTENSITY_AVG","0.0651529920517"
"the rest","INTENSITY_AVG","0.0161995331971"
"blue","INTENSITY_AVG","-0.0165901436699"
"is going","INTENSITY_AVG","-0.0273261289325"
"though","INTENSITY_AVG","-0.0357001676988"
"doin","INTENSITY_AVG","0.0116432471826"
"mouth","INTENSITY_AVG","0.0199928700951"
"wanted to","INTENSITY_AVG","-0.0150460176917"
"letter","INTENSITY_AVG","-0.0152049697046"
"i don't","INTENSITY_AVG","0.00667581260661"
"the sun","INTENSITY_AVG","-0.0023530154426"
"3 days","INTENSITY_AVG","-0.00158470079114"
"every one","INTENSITY_AVG","-0.0179032475707"
"camp","INTENSITY_AVG","0.0151833535559"
"m","INTENSITY_AVG","-0.00118193008733"
"dog","INTENSITY_AVG","0.0561942359327"
"we are","INTENSITY_AVG","0.0105749508412"
"some people","INTENSITY_AVG","0.0161009496868"
"yang","INTENSITY_AVG","0.00663984626015"
"to make","INTENSITY_AVG","-0.000545247549873"
"used to","INTENSITY_AVG","0.0153569097065"
"came","INTENSITY_AVG","-0.00196749916107"
"saying","INTENSITY_AVG","0.000523200320469"
"if you","INTENSITY_AVG","0.0334198749358"
"random","INTENSITY_AVG","-0.00393613922324"
"ending","INTENSITY_AVG","0.0106541042561"
"d:","INTENSITY_AVG","0.0918722198584"
"earth","INTENSITY_AVG","0.0197719523258"
"enjoyed","INTENSITY_AVG","0.00165474079224"
"busy","INTENSITY_AVG","-0.0309443143998"
"even if","INTENSITY_AVG","-0.00950491227049"
"you want","INTENSITY_AVG","-0.0121685774905"
"the birthday","INTENSITY_AVG","-0.0170020575995"
"about","INTENSITY_AVG","-0.13987920784"
"figure out","INTENSITY_AVG","0.0192326153623"
"folks","INTENSITY_AVG","0.0104253756537"
"do","INTENSITY_AVG","-0.0289159573113"
"my car","INTENSITY_AVG","-0.0098695573244"
"di","INTENSITY_AVG","0.00247615516114"
"de","INTENSITY_AVG","0.0135204126858"
"stop","INTENSITY_AVG","0.0690605391281"
"da","INTENSITY_AVG","0.0171264664665"
"don't want","INTENSITY_AVG","-0.0257209885508"
"wedding","INTENSITY_AVG","0.0760285251614"
"see how","INTENSITY_AVG","0.0287142343285"
"dr","INTENSITY_AVG","-0.0140779575404"
"lmao","INTENSITY_AVG","0.0754880992318"
"bar","INTENSITY_AVG","-0.00587082692896"
"at least","INTENSITY_AVG","0.0182965451003"
"officially","INTENSITY_AVG","0.0333720773496"
"twice","INTENSITY_AVG","-0.0063645358275"
"bad","INTENSITY_AVG","0.0349267471036"
"into a","INTENSITY_AVG","0.0224725020868"
"headed","INTENSITY_AVG","-0.00690514663701"
"fair","INTENSITY_AVG","0.0411524974729"
"new phone","INTENSITY_AVG","-0.0104558843785"
"of those","INTENSITY_AVG","-0.0153765894067"
"don't think","INTENSITY_AVG","-0.0251766215242"
"decided","INTENSITY_AVG","0.0264934132498"
"another year","INTENSITY_AVG","-0.00461766657179"
"result","INTENSITY_AVG","-0.0414356007332"
"my face","INTENSITY_AVG","0.0366312574618"
"best","INTENSITY_AVG","0.0161896238315"
"said","INTENSITY_AVG","0.0293415150959"
"lots","INTENSITY_AVG","0.00433961104268"
"away","INTENSITY_AVG","0.0250941384133"
"wait to","INTENSITY_AVG","0.0314941235644"
"there's","INTENSITY_AVG","0.0150178186275"
"hopefully","INTENSITY_AVG","-0.00660878274393"
"lazy","INTENSITY_AVG","-0.0134493685088"
"men","INTENSITY_AVG","0.0204495581379"
"omg","INTENSITY_AVG","0.115053215561"
"supposed to","INTENSITY_AVG","0.0190671510254"
"weak","INTENSITY_AVG","0.00200938506919"
"on our","INTENSITY_AVG","0.0481750507315"
"wear","INTENSITY_AVG","-0.0242979635301"
"wtf","INTENSITY_AVG","0.0665200676942"
"news","INTENSITY_AVG","0.00577057265564"
"received","INTENSITY_AVG","-0.0111393557511"
"country","INTENSITY_AVG","-0.0196580983049"
"ill","INTENSITY_AVG","-0.0162841451226"
"coz","INTENSITY_AVG","0.000923467683523"
"against","INTENSITY_AVG","0.00172147912801"
"this world","INTENSITY_AVG","0.000855808790668"
"we will","INTENSITY_AVG","-0.00728355868002"
"games","INTENSITY_AVG","0.0496382496193"
"lookin","INTENSITY_AVG","0.0139611611454"
"com","INTENSITY_AVG","0.0076812322751"
"asked","INTENSITY_AVG","0.0112591541597"
"tough","INTENSITY_AVG","-0.0142360018808"
"my b-day","INTENSITY_AVG","0.0153497545868"
"had","INTENSITY_AVG","-0.0185766780394"
"2nd","INTENSITY_AVG","0.0315496686194"
"of being","INTENSITY_AVG","-0.0269604111429"
"and then","INTENSITY_AVG","-0.00617774153495"
"trust","INTENSITY_AVG","-0.000174146649279"
"speak","INTENSITY_AVG","-0.00570835300432"
"three","INTENSITY_AVG","-0.00895997591392"
"been","INTENSITY_AVG","0.0211542836188"
".","INTENSITY_AVG","-0.315989294237"
"become a","INTENSITY_AVG","-0.0247780423615"
"beer","INTENSITY_AVG","-0.0239648938696"
"much","INTENSITY_AVG","0.0534148804629"
"miss you","INTENSITY_AVG","0.0301422455808"
"lovely","INTENSITY_AVG","0.00778754063231"
"website","INTENSITY_AVG","-0.00628321340989"
"life","INTENSITY_AVG","0.0327962719957"
"relaxing","INTENSITY_AVG","-0.00232311338128"
"send me","INTENSITY_AVG","-0.0166252832841"
"not sure","INTENSITY_AVG","0.0019177485077"
"sooooo","INTENSITY_AVG","0.0240236577206"
"how can","INTENSITY_AVG","0.0216693061858"
"child","INTENSITY_AVG","0.00690333606216"
"catch","INTENSITY_AVG","-0.0303168508045"
"starting to","INTENSITY_AVG","-0.0247232335379"
"chill","INTENSITY_AVG","-0.0169636295128"
"has","INTENSITY_AVG","-0.0956154596953"
"it's been","INTENSITY_AVG","0.00915128614012"
"because of","INTENSITY_AVG","0.00360725692756"
"air","INTENSITY_AVG","-0.03016837893"
"near","INTENSITY_AVG","-0.0146116606878"
"b-day","INTENSITY_AVG","0.0152464515342"
"has been","INTENSITY_AVG","-0.026969889187"
"voice","INTENSITY_AVG","-0.0136299991516"
"k","INTENSITY_AVG","0.0276100215345"
"the future","INTENSITY_AVG","0.00229924971678"
"iz","INTENSITY_AVG","-0.0509259651183"
"played","INTENSITY_AVG","-0.0246338073607"
"is","INTENSITY_AVG","0.00786630674287"
"it","INTENSITY_AVG","-0.0386383578261"
"shame","INTENSITY_AVG","0.0211619321582"
"cant","INTENSITY_AVG","0.0704160876533"
"im","INTENSITY_AVG","-0.0318855259209"
"in","INTENSITY_AVG","-0.0399631390386"
"id","INTENSITY_AVG","-0.0277494567475"
"if","INTENSITY_AVG","-0.105485424178"
"the hospital","INTENSITY_AVG","0.00330309223205"
"have some","INTENSITY_AVG","0.000169122979755"
"things","INTENSITY_AVG","-0.0149103981481"
"make","INTENSITY_AVG","0.00101887052445"
"babies","INTENSITY_AVG","-0.00797070719668"
"hang","INTENSITY_AVG","0.00907387050295"
"evil","INTENSITY_AVG","-0.0234780172979"
"hand","INTENSITY_AVG","-0.0192835475337"
"people are","INTENSITY_AVG","-0.0180946777396"
"thoughts","INTENSITY_AVG","0.0206499562831"
"kid","INTENSITY_AVG","-0.00106902321163"
"done with","INTENSITY_AVG","0.0231192041168"
"kept","INTENSITY_AVG","0.0248384897033"
"congrats","INTENSITY_AVG","0.00158037185458"
"suffering","INTENSITY_AVG","-0.000396090613449"
"tho","INTENSITY_AVG","0.0265828574491"
"greatest","INTENSITY_AVG","0.015811010564"
"mother","INTENSITY_AVG","-0.0123719316591"
"hearts","INTENSITY_AVG","-0.0090717109442"
"the","INTENSITY_AVG","0.0182106105914"
"yours","INTENSITY_AVG","0.018339223886"
"tha","INTENSITY_AVG","-0.00626333579782"
"left","INTENSITY_AVG","0.0279514740156"
"just","INTENSITY_AVG","-0.0269176410257"
"yea","INTENSITY_AVG","0.00156154069537"
"laptop","INTENSITY_AVG","0.00955036113944"
"sleepy","INTENSITY_AVG","-0.0334492906779"
"thanks","INTENSITY_AVG","0.0626016510141"
"human","INTENSITY_AVG","-0.018157462054"
"yes","INTENSITY_AVG","0.0220868270488"
"yet","INTENSITY_AVG","-0.0000261050356341"
"repost","INTENSITY_AVG","-0.0339283993922"
"hai","INTENSITY_AVG","0.00309010465903"
"in front","INTENSITY_AVG","0.0211369300358"
"josh","INTENSITY_AVG","-0.0114623616729"
"a while","INTENSITY_AVG","0.00137189773473"
"shout","INTENSITY_AVG","0.0502042003646"
"so tired","INTENSITY_AVG","0.0162820953606"
"board","INTENSITY_AVG","-0.0117976817231"
"easy","INTENSITY_AVG","-0.000154144082623"
"save","INTENSITY_AVG","0.0282860570209"
"gave","INTENSITY_AVG","0.0147242326588"
"good day","INTENSITY_AVG","-0.024139098261"
"possible","INTENSITY_AVG","-0.00216705747818"
"the morning","INTENSITY_AVG","0.0236338364222"
"judge","INTENSITY_AVG","0.0140473858913"
"had an","INTENSITY_AVG","-0.0189894890822"
"dreams","INTENSITY_AVG","-0.0225475090162"
"gift","INTENSITY_AVG","0.0473830258234"
"all day","INTENSITY_AVG","-0.00107518962746"
"thanks everyone","INTENSITY_AVG","-0.00698557233643"
"profile picture","INTENSITY_AVG","-0.00641396561602"
"~ ~","INTENSITY_AVG","0.00754946487438"
"steps","INTENSITY_AVG","0.0114597478996"
"night","INTENSITY_AVG","-0.010565915868"
"my mom","INTENSITY_AVG","0.0611831821651"
"go out","INTENSITY_AVG","-0.0000400890007409"
"i had","INTENSITY_AVG","0.00216534825333"
"right","INTENSITY_AVG","0.048166916413"
"old","INTENSITY_AVG","0.0457236120862"
"deal","INTENSITY_AVG","-0.0166332077451"
"people","INTENSITY_AVG","-0.0289365240942"
"understand","INTENSITY_AVG","0.0151526344227"
"dead","INTENSITY_AVG","0.102956926464"
"born","INTENSITY_AVG","0.00800403334617"
"dear","INTENSITY_AVG","-0.0151425138706"
"today was","INTENSITY_AVG","-0.00069137523312"
"for","INTENSITY_AVG","0.0155364569202"
"/","INTENSITY_AVG","-0.0727098754442"
"great time","INTENSITY_AVG","0.0194537602238"
"everything","INTENSITY_AVG","-0.0058944269028"
"you guys","INTENSITY_AVG","0.0921928693528"
"christmas","INTENSITY_AVG","0.0857093743782"
"go home","INTENSITY_AVG","0.00560727505557"
"u all","INTENSITY_AVG","-0.0115142796454"
"my phone","INTENSITY_AVG","-0.00459004393586"
"knew","INTENSITY_AVG","0.00403202953408"
"what would","INTENSITY_AVG","0.0095327006019"
"burn","INTENSITY_AVG","0.0153192245885"
"plz","INTENSITY_AVG","-0.0347474799686"
"hard to","INTENSITY_AVG","0.0145602283161"
"it makes","INTENSITY_AVG","0.00229039384593"
"post","INTENSITY_AVG","-0.0210756185969"
"super","INTENSITY_AVG","0.0726791766485"
"=d","INTENSITY_AVG","0.0219886615716"
"months","INTENSITY_AVG","0.00968074565604"
"o","INTENSITY_AVG","0.0476549641587"
"be home","INTENSITY_AVG","-0.00275831508059"
"dinner","INTENSITY_AVG","0.00776057273913"
"high school","INTENSITY_AVG","-0.020344744232"
"plus","INTENSITY_AVG","0.00560520338669"
"afternoon","INTENSITY_AVG","-0.00656388475935"
"i am","INTENSITY_AVG","0.0351577282573"
"match","INTENSITY_AVG","0.00348675583202"
"whats","INTENSITY_AVG","-0.0264953584805"
"i guess","INTENSITY_AVG","-0.00390281014562"
"soo","INTENSITY_AVG","0.0236984565809"
"son","INTENSITY_AVG","0.00580417951944"
"down","INTENSITY_AVG","-0.014747551706"
"lies","INTENSITY_AVG","-0.0102987176476"
"glad to","INTENSITY_AVG","-0.0329926655133"
"i didn't","INTENSITY_AVG","-0.0189668535467"
"support","INTENSITY_AVG","0.0257397496408"
"fight","INTENSITY_AVG","0.0195552316029"
"stuck","INTENSITY_AVG","-0.0163732547438"
"* *","INTENSITY_AVG","0.0425097160659"
"way","INTENSITY_AVG","0.0433877817842"
"one of","INTENSITY_AVG","-0.0225401331234"
"music","INTENSITY_AVG","-0.0105303565642"
"wat","INTENSITY_AVG","-0.0204133363107"
"was","INTENSITY_AVG","0.0865808437898"
"war","INTENSITY_AVG","0.0225899527216"
"happy","INTENSITY_AVG","0.143979563182"
"head","INTENSITY_AVG","-0.0613230630093"
"form","INTENSITY_AVG","0.0141006838692"
"of them","INTENSITY_AVG","0.0202234700799"
"how long","INTENSITY_AVG","-0.0123341174639"
"hours of","INTENSITY_AVG","-0.00771392336204"
"heat","INTENSITY_AVG","-0.00300372629158"
"hear","INTENSITY_AVG","-0.0388679890415"
"on facebook","INTENSITY_AVG","-0.0134977159124"
"true","INTENSITY_AVG","-0.0521328272463"
"a bitch","INTENSITY_AVG","0.00173185882128"
"like this","INTENSITY_AVG","-0.0042292763742"
"away from","INTENSITY_AVG","-0.00547895275269"
"come back","INTENSITY_AVG","0.0265484805546"
"inside","INTENSITY_AVG","0.0215718041627"
"until","INTENSITY_AVG","-0.0149819753742"
"daddy","INTENSITY_AVG","0.0146675036411"
"everyone for","INTENSITY_AVG","0.0502138992912"
"proud","INTENSITY_AVG","0.0119096080368"
"it was","INTENSITY_AVG","0.000700798346401"
"life is","INTENSITY_AVG","0.0191354271282"
"drive","INTENSITY_AVG","0.00157944241467"
"prayer","INTENSITY_AVG","-0.00487469797727"
"trip","INTENSITY_AVG","0.00491334908389"
"shit","INTENSITY_AVG","0.184498562322"
"ni","INTENSITY_AVG","0.000479928987597"
"i wonder","INTENSITY_AVG","-0.0157529649934"
"dying","INTENSITY_AVG","0.0202098427015"
"floor","INTENSITY_AVG","0.0107901312315"
"na","INTENSITY_AVG","-0.0274163974991"
"when","INTENSITY_AVG","0.00462966262298"
"ng","INTENSITY_AVG","0.0100135290685"
"til","INTENSITY_AVG","0.0319930032211"
"test","INTENSITY_AVG","-0.0334396344458"
"out of","INTENSITY_AVG","0.00787009657943"
"roll","INTENSITY_AVG","0.00100464853442"
"picture","INTENSITY_AVG","-0.0301635337821"
"sick of","INTENSITY_AVG","0.0414998965746"
"felt","INTENSITY_AVG","0.0254500231827"
"update","INTENSITY_AVG","0.000887495236412"
"let's","INTENSITY_AVG","0.0328520860774"
"fell","INTENSITY_AVG","0.00569505406479"
"get ready","INTENSITY_AVG","-0.012404182947"
"weekend","INTENSITY_AVG","0.0226430755125"
"died","INTENSITY_AVG","0.00478775703776"
"faster","INTENSITY_AVG","-0.0066538812536"
"glass","INTENSITY_AVG","-0.0331235256934"
"together","INTENSITY_AVG","-0.0170905395161"
"my friends","INTENSITY_AVG","-0.0413032508717"
"teeth","INTENSITY_AVG","-0.0145097002436"
"will never","INTENSITY_AVG","-0.0393837697477"
"serious","INTENSITY_AVG","0.000760272504456"
"we need","INTENSITY_AVG","-0.00430165327305"
":/","INTENSITY_AVG","-0.000608809924142"
":(","INTENSITY_AVG","0.0601263084597"
":)","INTENSITY_AVG","0.269030419269"
"dance","INTENSITY_AVG","0.00090326368153"
"to everyone","INTENSITY_AVG","0.0128352537084"
"okay ,","INTENSITY_AVG","0.0109282490429"
"comments","INTENSITY_AVG","-0.0173903202589"
"know that","INTENSITY_AVG","-0.0101304687329"
"battle","INTENSITY_AVG","-0.00147528346674"
"ask me","INTENSITY_AVG","0.0364943550068"
"to put","INTENSITY_AVG","0.0104978733581"
"my little","INTENSITY_AVG","-0.00290880702516"
"long time","INTENSITY_AVG","0.0157651644517"
"yummy","INTENSITY_AVG","-0.00210551494356"
"father","INTENSITY_AVG","0.0296161621026"
"0","INTENSITY_AVG","-0.00499463018211"
"finally","INTENSITY_AVG","0.104454087449"
"the first","INTENSITY_AVG","-0.00961157355128"
"will not","INTENSITY_AVG","0.0194412639362"
"miss my","INTENSITY_AVG","-0.0201182350785"
":d","INTENSITY_AVG","0.273394256184"
"she was","INTENSITY_AVG","0.0377953166286"
"choice","INTENSITY_AVG","0.00657999180814"
"vegas","INTENSITY_AVG","-0.00865961165935"
"ma","INTENSITY_AVG","0.00142407066515"
"blast","INTENSITY_AVG","0.0380795187517"
":p","INTENSITY_AVG","0.0827832216561"
"to show","INTENSITY_AVG","0.0240551924655"
"minute","INTENSITY_AVG","-0.00186131541409"
"cool","INTENSITY_AVG","0.000369396083434"
"i can't","INTENSITY_AVG","-0.00974584970045"
"din","INTENSITY_AVG","0.0185807691999"
"so excited","INTENSITY_AVG","0.093690672292"
"level","INTENSITY_AVG","-0.00202891986518"
"did","INTENSITY_AVG","0.0648768752186"
"turns","INTENSITY_AVG","0.00318202429789"
"peeps","INTENSITY_AVG","0.0138336323664"
"brother","INTENSITY_AVG","-0.0153626100286"
"worth it","INTENSITY_AVG","-0.000901275554783"
"leave","INTENSITY_AVG","0.0378669858475"
"p","INTENSITY_AVG","0.00761626911978"
"soooo","INTENSITY_AVG","0.0148922563173"
"team","INTENSITY_AVG","-0.00486702474754"
"quick","INTENSITY_AVG","0.0025420062308"
"guy","INTENSITY_AVG","0.0828678965378"
"round","INTENSITY_AVG","0.00102925699424"
"yall","INTENSITY_AVG","0.0110909974105"
"dis","INTENSITY_AVG","-0.00855878935197"
"brave","INTENSITY_AVG","-0.00596495037517"
"says","INTENSITY_AVG","0.00608037616219"
"sigh","INTENSITY_AVG","-0.0287284319083"
"only one","INTENSITY_AVG","-0.0270233397195"
"waiting for","INTENSITY_AVG","-0.0200462014163"
"your mind","INTENSITY_AVG","-0.0276815867443"
"run","INTENSITY_AVG","-0.0173709045742"
"chicken","INTENSITY_AVG","0.000575429467238"
"drinks","INTENSITY_AVG","-0.00358167059438"
"goes","INTENSITY_AVG","-0.00775156287584"
"falling","INTENSITY_AVG","-0.0213889541144"
"filled","INTENSITY_AVG","-0.014482178358"
"v","INTENSITY_AVG","-0.0290031486282"
"for us","INTENSITY_AVG","0.00307520586325"
"water","INTENSITY_AVG","0.00266480595634"
"woot","INTENSITY_AVG","0.0171810019866"
"there was","INTENSITY_AVG","-0.0121448917239"
"just finished","INTENSITY_AVG","-0.00250439679345"
"alone","INTENSITY_AVG","-0.0149830090186"
"[","INTENSITY_AVG","0.029422921418"
"change","INTENSITY_AVG","-0.0223563004705"
"wait","INTENSITY_AVG","0.0523260877398"
"box","INTENSITY_AVG","-0.0185757340066"
"boy","INTENSITY_AVG","0.0205007353687"
"a wonderful","INTENSITY_AVG","0.00711064802394"
"so much","INTENSITY_AVG","0.012354170403"
"exams","INTENSITY_AVG","-0.00440696770231"
"gave me","INTENSITY_AVG","0.00762988551338"
"weird","INTENSITY_AVG","-0.00536284087997"
